form	lemmaId	lemma	linkType	pos	via	note
gattie	kattie.np	Kattie	mutation	np. other	Kattie	generated-eclipsis
kaye	kaye.np	Kaye	self	np. other	Kaye	
chaye	kaye.np	Kaye	mutation	np. other	Kaye	generated-lenition
gaye	kaye.np	Kaye	mutation	np. other	Kaye	generated-eclipsis
kedar	kedar.np	Kedar	self	np. other	Kedar	
chedar	kedar.np	Kedar	mutation	np. other	Kedar	generated-lenition
gedar	kedar.np	Kedar	mutation	np. other	Kedar	generated-eclipsis
kedesh	kedesh.np	Kedesh	self	np. place	Kedesh	
chedesh	kedesh.np	Kedesh	mutation	np. place	Kedesh	generated-lenition
gedesh	kedesh.np	Kedesh	mutation	np. place	Kedesh	generated-eclipsis
keilah	keilah.np	Keilah	self	np. place	Keilah	
cheilah	keilah.np	Keilah	mutation	np. place	Keilah	generated-lenition
geilah	keilah.np	Keilah	mutation	np. place	Keilah	generated-eclipsis
kelly	kelly.np	Kelly	self	np. personal	Kelly	
chelly	kelly.np	Kelly	mutation	np. personal	Kelly	generated-lenition
gelly	kelly.np	Kelly	mutation	np. personal	Kelly	generated-eclipsis
kenaz	kenaz.np	Kenaz	self	np. other	Kenaz	
chenaz	kenaz.np	Kenaz	mutation	np. other	Kenaz	generated-lenition
genaz	kenaz.np	Kenaz	mutation	np. other	Kenaz	generated-eclipsis
keniey	keniey.np	Keniey	self	np. other	Keniey	
cheniey	keniey.np	Keniey	mutation	np. other	Keniey	generated-lenition
geniey	keniey.np	Keniey	mutation	np. other	Keniey	generated-eclipsis
kenite	kenite.np	Kenite	self	np. other	Kenite	
chenite	kenite.np	Kenite	mutation	np. other	Kenite	generated-lenition
genite	kenite.np	Kenite	mutation	np. other	Kenite	generated-eclipsis
keniteyn	keniteyn.np	Keniteyn	self	np. ethnonym	Keniteyn	
cheniteyn	keniteyn.np	Keniteyn	mutation	np. ethnonym	Keniteyn	generated-lenition
geniteyn	keniteyn.np	Keniteyn	mutation	np. ethnonym	Keniteyn	generated-eclipsis
kennedy	kennedy.np	Kennedy	self	np. other	Kennedy	
chennedy	kennedy.np	Kennedy	mutation	np. other	Kennedy	generated-lenition
gennedy	kennedy.np	Kennedy	mutation	np. other	Kennedy	generated-eclipsis
kermode	kermode.np	Kermode	self	np. other	Kermode	
chermode	kermode.np	Kermode	mutation	np. other	Kermode	generated-lenition
germode	kermode.np	Kermode	mutation	np. other	Kermode	generated-eclipsis
kernagh	kernagh.np	Kernagh	self	np. ethnonym	Kernagh	
chernagh	kernagh.np	Kernagh	mutation	np. ethnonym	Kernagh	generated-lenition
gernagh	kernagh.np	Kernagh	mutation	np. ethnonym	Kernagh	generated-eclipsis
kernow	kernow.np	Kernow	self	np. other	Kernow	
chernow	kernow.np	Kernow	mutation	np. other	Kernow	generated-lenition
gernow	kernow.np	Kernow	mutation	np. other	Kernow	generated-eclipsis
kevin	kevin.np	Kevin	self	np. other	Kevin	
chevin	kevin.np	Kevin	mutation	np. other	Kevin	generated-lenition
gevin	kevin.np	Kevin	mutation	np. other	Kevin	generated-eclipsis
kewley	kewley.np	Kewley	self	np. other	Kewley	
chewley	kewley.np	Kewley	mutation	np. other	Kewley	generated-lenition
gewley	kewley.np	Kewley	mutation	np. other	Kewley	generated-eclipsis
kiar as feeid	kiar-as-feeid.np	Kiar-As-Feeid	self	np. other	Kiar-As-Feeid	
kiarasfeeid	kiar-as-feeid.np	Kiar-As-Feeid	self	np. other	Kiar-As-Feeid	collapsed
kidron	kidron.np	Kidron	self	np. other	Kidron	
chidron	kidron.np	Kidron	mutation	np. other	Kidron	generated-lenition
gidron	kidron.np	Kidron	mutation	np. other	Kidron	generated-eclipsis
killip	killip.np	Killip	self	np. other	Killip	
chillip	killip.np	Killip	mutation	np. other	Killip	generated-lenition
gillip	killip.np	Killip	mutation	np. other	Killip	generated-eclipsis
kinley	kinley.np	Kinley	self	np. other	Kinley	
chinley	kinley.np	Kinley	mutation	np. other	Kinley	generated-lenition
ginley	kinley.np	Kinley	mutation	np. other	Kinley	generated-eclipsis
kinsale	kinsale.np	Kinsale	self	np. other	Kinsale	
chinsale	kinsale.np	Kinsale	mutation	np. other	Kinsale	generated-lenition
ginsale	kinsale.np	Kinsale	mutation	np. other	Kinsale	generated-eclipsis
kinvig	kinvig.np	Kinvig	self	np. personal	Kinvig	
chinvig	kinvig.np	Kinvig	mutation	np. personal	Kinvig	generated-lenition
ginvig	kinvig.np	Kinvig	mutation	np. personal	Kinvig	generated-eclipsis
kirby	kirby.np	Kirby	self	np. other	Kirby	
chirby	kirby.np	Kirby	mutation	np. other	Kirby	generated-lenition
girby	kirby.np	Kirby	mutation	np. other	Kirby	generated-eclipsis
kirjath jearim	kirjath-jearim.np	Kirjath-Jearim	self	np. other	Kirjath-Jearim	
kirjathjearim	kirjath-jearim.np	Kirjath-Jearim	self	np. other	Kirjath-Jearim	collapsed
kirkland	kirkland.np	Kirkland	self	np. place	Kirkland	
chirkland	kirkland.np	Kirkland	mutation	np. place	Kirkland	generated-lenition
girkland	kirkland.np	Kirkland	mutation	np. place	Kirkland	generated-eclipsis
kirkle	kirkle.np	Kirkle	self	np. other	Kirkle	
chirkle	kirkle.np	Kirkle	mutation	np. other	Kirkle	generated-lenition
girkle	kirkle.np	Kirkle	mutation	np. other	Kirkle	generated-eclipsis
kish	kish.np	Kish	self	np. personal	Kish	
chish	kish.np	Kish	mutation	np. personal	Kish	generated-lenition
kishon	kishon.np	Kishon	self	np. other	Kishon	
chishon	kishon.np	Kishon	mutation	np. other	Kishon	generated-lenition
gishon	kishon.np	Kishon	mutation	np. other	Kishon	generated-eclipsis
kissack	kissack.np	Kissack	self	np. other	Kissack	
chissack	kissack.np	Kissack	mutation	np. other	Kissack	generated-lenition
gissack	kissack.np	Kissack	mutation	np. other	Kissack	generated-eclipsis
kitterland	kitterland.np	Kitterland	self	np. other	Kitterland	
chitterland	kitterland.np	Kitterland	mutation	np. other	Kitterland	generated-lenition
gitterland	kitterland.np	Kitterland	mutation	np. other	Kitterland	generated-eclipsis
kneale	kneale.np	Kneale	self	np. other	Kneale	
chneale	kneale.np	Kneale	mutation	np. other	Kneale	generated-lenition
gneale	kneale.np	Kneale	mutation	np. other	Kneale	generated-eclipsis
kneen	kneen.np	Kneen	self	np. other	Kneen	
chneen	kneen.np	Kneen	mutation	np. other	Kneen	generated-lenition
gneen	kneen.np	Kneen	mutation	np. other	Kneen	generated-eclipsis
kodaly	kodaly.np	Kodaly	self	np. other	Kodaly	
chodaly	kodaly.np	Kodaly	mutation	np. other	Kodaly	generated-lenition
godaly	kodaly.np	Kodaly	mutation	np. other	Kodaly	generated-eclipsis
kodhere	kodhere.np	Kodhere	self	np. other	Kodhere	
chodhere	kodhere.np	Kodhere	mutation	np. other	Kodhere	generated-lenition
godhere	kodhere.np	Kodhere	mutation	np. other	Kodhere	generated-eclipsis
kohath	kohath.np	Kohath	self	np. personal	Kohath	
chohath	kohath.np	Kohath	mutation	np. personal	Kohath	generated-lenition
gohath	kohath.np	Kohath	mutation	np. personal	Kohath	generated-eclipsis
kohathiteyn	kohathiteyn.np	Kohathiteyn	self	np. ethnonym	Kohathiteyn	
chohathiteyn	kohathiteyn.np	Kohathiteyn	mutation	np. ethnonym	Kohathiteyn	generated-lenition
gohathiteyn	kohathiteyn.np	Kohathiteyn	mutation	np. ethnonym	Kohathiteyn	generated-eclipsis
korah	korah.np	Korah	self	np. personal	Korah	
chorah	korah.np	Korah	mutation	np. personal	Korah	generated-lenition
gorah	korah.np	Korah	mutation	np. personal	Korah	generated-eclipsis
kring	kring.np	Kring	self	np. other	Kring	
chring	kring.np	Kring	mutation	np. other	Kring	generated-lenition
gring	kring.np	Kring	mutation	np. other	Kring	generated-eclipsis
kruger	kruger.np	Kruger	self	np. other	Kruger	
chruger	kruger.np	Kruger	mutation	np. other	Kruger	generated-lenition
gruger	kruger.np	Kruger	mutation	np. other	Kruger	generated-eclipsis
laadan	laadan.np	Laadan	self	np. other	Laadan	
laban	laban.np	Laban	self	np. personal	Laban	
lachish	lachish.np	Lachish	self	np. place	Lachish	
ladjyn	ladjyn.np	Ladjyn	self	np. ethnonym	Ladjyn	
laird	laird.np	Laird	self	np. other	Laird	
laish	laish.np	Laish	self	np. language	Laish	
laksaa	laksaa.np	Laksaa	self	np. other	Laksaa	
laksey	laksey.np	Laksey	self	np. other	Laksey	
lamech	lamech.np	Lamech	self	np. other	Lamech	
laodicea	laodicea.np	Laodicea	self	np. other	Laodicea	
latin	latin.np	Latin	self	np. other	Latin	
laughlin	laughlin.np	Laughlin	self	np. other	Laughlin	
laxey	laxey.np	Laxey	self	np. other	Laxey	
lazarus	lazarus.np	Lazarus	self	np. personal	Lazarus	
lebanon	lebanon.np	Lebanon	self	np. place	Lebanon	
lebbaeus	lebbaeus.np	Lebbaeus	self	np. personal	Lebbaeus	
lebbeus	lebbaeus.np	Lebbaeus	variant	np. personal	Lebbeus	
leece	leece.np	Leece	self	np. other	Leece	
leirr	leirr.np	Leirr	self	np. other	Leirr	
leoagher	leoagher.np	Leoagher	self	np. other	Leoagher	
lerpool	lerpoyll.np	Lerpoyll	variant	np. place	Lerpool	
lerpoyll	lerpoyll.np	Lerpoyll	self	np. place	Lerpoyll	
lerwick	lerwick.np	Lerwick	self	np. other	Lerwick	
leslie	leslie.np	Leslie	self	np. personal	Leslie	
lev	lev.np	Lev	self	np. other	Lev	
levi	levi.np	Levi	self	np. personal	Levi	
levite	levite.np	Levite	self	np. ethnonym	Levite	
leviteyn	levite.np	Levite	inflected	np. ethnonym	Levite	
lewis	lewis.np	Lewis	self	np. other	Lewis	
lherpuyl	lherpuyl.np	Lherpuyl	self	np. other	Lherpuyl	
libanus	libanus.np	Libanus	self	np. other	Libanus	
libnah	libnah.np	Libnah	self	np. place	Libnah	
libni	libni.np	Libni	self	np. other	Libni	
liechtenstein	liechtenstein.np	Liechtenstein	self	np. place	Liechtenstein	
liechenstein	liechtenstein.np	Liechtenstein	variant	np. place	Liechenstein	
linda	linda.np	Linda	self	np. other	Linda	
lioas	lioas.np	Lioas	self	np. other	Lioas	
liverpool	lerpoyll.np	Lerpoyll	variant	np. place	Liverpool	
loda	loda.np	Loda	self	np. other	Loda	
loghey	loghey.np	Loghey	self	np. other	Loghey	
loghlin	loghlin.np	Loghlin	self	np. other	Loghlin	
loghlinagh	loghlinagh.np	Loghlinagh	self	np. ethnonym	Loghlinagh	
loghlinee	loghlinee.np	Loghlinee	self	np. ethnonym	Loghlinee	
loghlynnagh	loghlynnagh.np	Loghlynnagh	self	np. ethnonym	Loghlynnagh	
loghlynnee	loghlynnee.np	Loghlynnee	self	np. ethnonym	Loghlynnee	
lonan	lonan.np	Lonan	self	np. other	Lonan	
london	london.np	London	self	np. other	London	
lonnan	lonnan.np	Lonnan	self	np. other	Lonnan	
lord	lord.np	Lord	self	np. other	Lord	
loree	loree.np	Loree	self	np. ethnonym	Loree	
lotan	lotan.np	Lotan	self	np. other	Lotan	
louis	louis.np	Louis	self	np. other	Louis	
lowey	lowey.np	Lowey	self	np. other	Lowey	
ltd	ltd.np	Ltd	self	np. other	Ltd	
luanistyn	luanistyn.np	Luanistyn	self	np. ethnonym	Luanistyn	
lud	lud.np	Lud	self	np. other	Lud	
luke	luke.np	Luke	self	np. personal	Luke	
lulan	lulan.np	Lulan	self	np. other	Lulan	
lunninagh	lunninagh.np	Lunninagh	self	np. ethnonym	Lunninagh	
lunnon	lunnon.np	Lunnon	self	np. other	Lunnon	
luz	luz.np	Luz	self	np. other	Luz	
lydda	lydda.np	Lydda	self	np. other	Lydda	
lydia	lydia.np	Lydia	self	np. personal	Lydia	
lysias	lysias.np	Lysias	self	np. other	Lysias	
lystra	lystra.np	Lystra	self	np. other	Lystra	
maachah	maachah.np	Maachah	self	np. personal	Maachah	
vaachah	maachah.np	Maachah	mutation	np. personal	Maachah	generated-lenition
maaseiah	maaseiah.np	Maaseiah	self	np. personal	Maaseiah	
vaaseiah	maaseiah.np	Maaseiah	mutation	np. personal	Maaseiah	generated-lenition
macedonia	macedonia.np	Macedonia	self	np. place	Macedonia	
vacedonia	macedonia.np	Macedonia	mutation	np. place	Macedonia	generated-lenition
machir	machir.np	Machir	self	np. personal	Machir	
vachir	machir.np	Machir	mutation	np. personal	Machir	generated-lenition
machpelah	machpelah.np	Machpelah	self	np. other	Machpelah	
vachpelah	machpelah.np	Machpelah	mutation	np. other	Machpelah	generated-lenition
maddrell	maddrell.np	Maddrell	self	np. personal	Maddrell	
vaddrell	maddrell.np	Maddrell	mutation	np. personal	Maddrell	generated-lenition
magdala	magdala.np	Magdala	self	np. place	Magdala	
vagdala	magdala.np	Magdala	mutation	np. place	Magdala	generated-lenition
mahalaleel	mahalaleel.np	Mahalaleel	self	np. other	Mahalaleel	
vahalaleel	mahalaleel.np	Mahalaleel	mutation	np. other	Mahalaleel	generated-lenition
mahanaim	mahanaim.np	Mahanaim	self	np. other	Mahanaim	
vahanaim	mahanaim.np	Mahanaim	mutation	np. other	Mahanaim	generated-lenition
mahli	mahli.np	Mahli	self	np. other	Mahli	
vahli	mahli.np	Mahli	mutation	np. other	Mahli	generated-lenition
mainster	mainster.np	Mainster	self	np. other	Mainster	
vainster	mainster.np	Mainster	mutation	np. other	Mainster	generated-lenition
mainsteryn	mainsteryn.np	Mainsteryn	self	np. ethnonym	Mainsteryn	
vainsteryn	mainsteryn.np	Mainsteryn	mutation	np. ethnonym	Mainsteryn	generated-lenition
makkedah	makkedah.np	Makkedah	self	np. other	Makkedah	
vakkedah	makkedah.np	Makkedah	mutation	np. other	Makkedah	generated-lenition
malayu	malayu.np	Malayu	self	np. other	Malayu	
valayu	malayu.np	Malayu	mutation	np. other	Malayu	generated-lenition
malchiah	malchiah.np	Malchiah	self	np. other	Malchiah	
valchiah	malchiah.np	Malchiah	mutation	np. other	Malchiah	generated-lenition
malchijah	malchijah.np	Malchijah	self	np. other	Malchijah	
valchijah	malchijah.np	Malchijah	mutation	np. other	Malchijah	generated-lenition
malew	malew.np	Malew	self	np. other	Malew	
valew	malew.np	Malew	mutation	np. other	Malew	generated-lenition
malluch	malluch.np	Malluch	self	np. other	Malluch	
valluch	malluch.np	Malluch	mutation	np. other	Malluch	generated-lenition
mammon	mammon.np	Mammon	self	np. other	Mammon	
vammon	mammon.np	Mammon	mutation	np. other	Mammon	generated-lenition
mamon	mamon.np	Mamon	self	np. other	Mamon	
vamon	mamon.np	Mamon	mutation	np. other	Mamon	generated-lenition
mamre	mamre.np	Mamre	self	np. other	Mamre	
vamre	mamre.np	Mamre	mutation	np. other	Mamre	generated-lenition
mananan	mananan.np	Mananan	self	np. other	Mananan	
vananan	mananan.np	Mananan	mutation	np. other	Mananan	generated-lenition
manasseh	manasseh.np	Manasseh	self	np. personal	Manasseh	
vanasseh	manasseh.np	Manasseh	mutation	np. personal	Manasseh	generated-lenition
manasses	manasses.np	Manasses	self	np. personal	Manasses	
vanasses	manasses.np	Manasses	mutation	np. personal	Manasses	generated-lenition
manks	manks.np	Manks	self	np. other	Manks	
vanks	manks.np	Manks	mutation	np. other	Manks	generated-lenition
mannanan	mannanan.np	Mannanan	self	np. personal	Mannanan	
vannanan	mannanan.np	Mannanan	mutation	np. personal	Mannanan	generated-lenition
manninaghys	manninaghys.np	Manninaghys	self	np. other	Manninaghys	
vanninaghys	manninaghys.np	Manninaghys	mutation	np. other	Manninaghys	generated-lenition
manninyn	manninyn.np	Manninyn	self	np. ethnonym	Manninyn	
vanninyn	manninyn.np	Manninyn	mutation	np. ethnonym	Manninyn	generated-lenition
manoah	manoah.np	Manoah	self	np. personal	Manoah	
vanoah	manoah.np	Manoah	mutation	np. personal	Manoah	generated-lenition
manx	manx.np	Manx	self	np. language	Manx	
vanx	manx.np	Manx	mutation	np. language	Manx	generated-lenition
manxman	manxman.np	Manxman	self	np. other	Manxman	
vanxman	manxman.np	Manxman	mutation	np. other	Manxman	generated-lenition
maon	maon.np	Maon	self	np. other	Maon	
vaon	maon.np	Maon	mutation	np. other	Maon	generated-lenition
marah	marah.np	Marah	self	np. place	Marah	
varah	marah.np	Marah	mutation	np. place	Marah	generated-lenition
mareshah	mareshah.np	Mareshah	self	np. other	Mareshah	
vareshah	mareshah.np	Mareshah	mutation	np. other	Mareshah	generated-lenition
marooney	marooney.np	Marooney	self	np. other	Marooney	
varooney	marooney.np	Marooney	mutation	np. other	Marooney	generated-lenition
marshall	marshall.np	Marshall	self	np. other	Marshall	
varshall	marshall.np	Marshall	mutation	np. other	Marshall	generated-lenition
marstrander	marstrander.np	Marstrander	self	np. other	Marstrander	
varstrander	marstrander.np	Marstrander	mutation	np. other	Marstrander	generated-lenition
martha	martha.np	Martha	self	np. personal	Martha	
vartha	martha.np	Martha	mutation	np. personal	Martha	generated-lenition
martin	martin.np	Martin	self	np. personal	Martin	
vartin	martin.np	Martin	mutation	np. personal	Martin	generated-lenition
mary	mary.np	Mary	self	np. personal	Mary	
vary	mary.np	Mary	mutation	np. personal	Mary	generated-lenition
matt	matt.np	Matt	self	np. other	Matt	
vatt	matt.np	Matt	mutation	np. other	Matt	generated-lenition
mattaniah	mattaniah.np	Mattaniah	self	np. other	Mattaniah	
vattaniah	mattaniah.np	Mattaniah	mutation	np. other	Mattaniah	generated-lenition
matthan	matthan.np	Matthan	self	np. other	Matthan	
vatthan	matthan.np	Matthan	mutation	np. other	Matthan	generated-lenition
matthew	matthew.np	Matthew	self	np. personal	Matthew	
vatthew	matthew.np	Matthew	mutation	np. personal	Matthew	generated-lenition
mattithiah	mattithiah.np	Mattithiah	self	np. other	Mattithiah	
vattithiah	mattithiah.np	Mattithiah	mutation	np. other	Mattithiah	generated-lenition
maughold	maughold.np	Maughold	self	np. other	Maughold	
vaughold	maughold.np	Maughold	mutation	np. other	Maughold	generated-lenition
max	max.np	Max	self	np. personal	Max	
vax	max.np	Max	mutation	np. personal	Max	generated-lenition
mc	mc.np	Mc	self	np. other	Mc	
mecca	mecca.np	Mecca	self	np. other	Mecca	
vecca	mecca.np	Mecca	mutation	np. other	Mecca	generated-lenition
medeyn	medeyn.np	Medeyn	self	np. ethnonym	Medeyn	
vedeyn	medeyn.np	Medeyn	mutation	np. ethnonym	Medeyn	generated-lenition
megaw	megaw.np	Megaw	self	np. other	Megaw	
vegaw	megaw.np	Megaw	mutation	np. other	Megaw	generated-lenition
meghpolleh	meghpolleh.np	Meghpolleh	self	np. other	Meghpolleh	
veghpolleh	meghpolleh.np	Meghpolleh	mutation	np. other	Meghpolleh	generated-lenition
megiddo	megiddo.np	Megiddo	self	np. other	Megiddo	
vegiddo	megiddo.np	Megiddo	mutation	np. other	Megiddo	generated-lenition
meibion	meibion.np	Meibion	self	np. other	Meibion	
veibion	meibion.np	Meibion	mutation	np. other	Meibion	generated-lenition
melchisedec	melchisedec.np	Melchisedec	self	np. other	Melchisedec	
velchisedec	melchisedec.np	Melchisedec	mutation	np. other	Melchisedec	generated-lenition
menahem	menahem.np	Menahem	self	np. personal	Menahem	
venahem	menahem.np	Menahem	mutation	np. personal	Menahem	generated-lenition
mephibosheth	mephibosheth.np	Mephibosheth	self	np. personal	Mephibosheth	
vephibosheth	mephibosheth.np	Mephibosheth	mutation	np. personal	Mephibosheth	generated-lenition
meraioth	meraioth.np	Meraioth	self	np. other	Meraioth	
veraioth	meraioth.np	Meraioth	mutation	np. other	Meraioth	generated-lenition
merari	merari.np	Merari	self	np. personal	Merari	
verari	merari.np	Merari	mutation	np. personal	Merari	generated-lenition
meribah	meribah.np	Meribah	self	np. other	Meribah	
veribah	meribah.np	Meribah	mutation	np. other	Meribah	generated-lenition
merseyside	merseyside.np	Merseyside	self	np. other	Merseyside	
verseyside	merseyside.np	Merseyside	mutation	np. other	Merseyside	generated-lenition
meseff	meseff.np	Meseff	self	np. other	Meseff	
veseff	meseff.np	Meseff	mutation	np. other	Meseff	generated-lenition
meshach	meshach.np	Meshach	self	np. personal	Meshach	
veshach	meshach.np	Meshach	mutation	np. personal	Meshach	generated-lenition
meshech	meshech.np	Meshech	self	np. other	Meshech	
veshech	meshech.np	Meshech	mutation	np. other	Meshech	generated-lenition
meshullam	meshullam.np	Meshullam	self	np. personal	Meshullam	
veshullam	meshullam.np	Meshullam	mutation	np. personal	Meshullam	generated-lenition
mesopotamia	mesopotamia.np	Mesopotamia	self	np. other	Mesopotamia	
vesopotamia	mesopotamia.np	Mesopotamia	mutation	np. other	Mesopotamia	generated-lenition
messiah	messiah.np	Messiah	self	np. other	Messiah	
vessiah	messiah.np	Messiah	mutation	np. other	Messiah	generated-lenition
methodeeyn	methodeeyn.np	Methodeeyn	self	np. ethnonym	Methodeeyn	
vethodeeyn	methodeeyn.np	Methodeeyn	mutation	np. ethnonym	Methodeeyn	generated-lenition
methodist	methodist.np	Methodist	self	np. other	Methodist	
vethodist	methodist.np	Methodist	mutation	np. other	Methodist	generated-lenition
methodistyn	methodistyn.np	Methodistyn	self	np. ethnonym	Methodistyn	
vethodistyn	methodistyn.np	Methodistyn	mutation	np. ethnonym	Methodistyn	generated-lenition
methuselah	methuselah.np	Methuselah	self	np. other	Methuselah	
vethuselah	methuselah.np	Methuselah	mutation	np. other	Methuselah	generated-lenition
miall	miall.np	Miall	self	np. personal	Miall	
viall	miall.np	Miall	mutation	np. personal	Miall	generated-lenition
micah	micah.np	Micah	self	np. personal	Micah	
vicah	micah.np	Micah	mutation	np. personal	Micah	generated-lenition
micaiah	micaiah.np	Micaiah	self	np. other	Micaiah	
vicaiah	micaiah.np	Micaiah	mutation	np. other	Micaiah	generated-lenition
michael	michael.np	Michael	self	np. personal	Michael	
vichael	michael.np	Michael	mutation	np. personal	Michael	generated-lenition
michaiah	michaiah.np	Michaiah	self	np. other	Michaiah	
vichaiah	michaiah.np	Michaiah	mutation	np. other	Michaiah	generated-lenition
michal	michal.np	Michal	self	np. personal	Michal	
vichal	michal.np	Michal	mutation	np. personal	Michal	generated-lenition
michmash	michmash.np	Michmash	self	np. other	Michmash	
vichmash	michmash.np	Michmash	mutation	np. other	Michmash	generated-lenition
midian	midian.np	Midian	self	np. place	Midian	
vidian	midian.np	Midian	mutation	np. place	Midian	generated-lenition
midianite	midianite.np	Midianite	self	np. ethnonym	Midianite	
midianiteyn	midianite.np	Midianite	inflected	np. ethnonym	Midianite	
vidianite	midianite.np	Midianite	mutation	np. ethnonym	Midianite	generated-lenition
